318	24
(-4.99998,458.953)	(302.93,334.988)	(431.92,111.82)	(438.36,-60.9813)	(418.269,-139.538)	(422.792,-126.173)	(443.014,-19.3663)	(411.119,176.95)	(229.505,391.282)	(-117.488,446.277)	(-431.637,188.493)	(-410.046,-253.087)	(-25.3993,-492.878)	(378.151,-334.952)	(515.383,14.3516)	(442.558,279.439)	(358.551,386.663)	(375.332,369.404)	(473.634,218.112)	(504.891,-89.2187)	(280.24,-416.252)	(-160.143,-463.141)	(-461.835,-125.338)	(-361.855,296.84)
(433.55,-86.3023)	(433.774,103.652)	(295.517,341.83)	(-34.0785,458.354)	(-391.086,259.092)	(-442.053,-187.306)	(-83.7262,-484.867)	(350.902,-361.983)	(515.236,1.94941)	(433.697,293.865)	(324.374,417.442)	(324.031,417.725)	(433.033,294.906)	(515.278,3.85915)	(352.611,-360.404)	(-81.2242,-485.357)	(-441.121,-189.643)	(-392.424,257.159)	(-36.1082,458.243)	(294.269,342.952)	(433.51,104.858)	(433.717,-85.5393)	(402.601,-177.755)	(402.494,-177.985)
(411.834,-156.492)	(395.871,-191.568)	(419.101,-137.181)	(443.885,15.2729)	(374.246,248.566)	(115.604,441.428)	(-267.876,380.301)	(-475.621,-3.9331)	(-258.255,-413.242)	(201.98,-456.835)	(490.545,-143.751)	(479.78,203.06)	(355.632,389.508)	(304.868,432.778)	(380.14,364.157)	(499.701,140.728)	(456.757,-224.186)	(106.574,-485.354)	(-337.799,-347.689)	(-463.75,94.627)	(-188.843,422.909)	(186.773,414.535)	(402.678,196.412)	(442.587,-25.3752)
(113.121,442.128)	(307.198,330.908)	(396.743,208.756)	(423.854,141.328)	(421.052,150.036)	(383.859,232.696)	(273.97,360.086)	(54.823,454.371)	(-238.176,398.658)	(-453.947,130.859)	(-417.897,-239.123)	(-123.257,-475.297)	(232.134,-443.248)	(452.613,-231.922)	(514.336,-18.597)	(509.383,92.8257)	(511.354,78.6889)	(510.109,-59.3104)	(419.194,-284.979)	(159.949,-471.969)	(-203.036,-444.726)	(-452.003,-159.729)	(-422.843,206.422)	(-172.64,429.358)
(-55.056,456.776)	(-341.743,318.796)	(-475.675,-12.574)	(-326.269,-359.067)	(21.7812,-494.252)	(340.084,-371.645)	(491.813,-139.768)	(514.694,40.9415)	(507.502,104.228)	(514.689,41.0365)	(491.856,-139.631)	(340.229,-371.52)	(21.9969,-494.248)	(-326.118,-359.211)	(-475.674,-12.7984)	(-341.899,318.636)	(-55.2348,456.759)	(203.349,406.214)	(353.33,278.745)	(412.814,172.713)	(426.12,133.797)	(412.825,172.686)	(353.386,278.671)	(203.473,406.149)
(357.617,387.578)	(455.125,-227.271)	(-151.519,-466.275)	(-465.412,87.0708)	(-7.92293,458.976)	(417.616,159.962)	(347.655,-266.415)	(60.9899,-427.033)	(-150.214,-399.959)	(-229.071,-358.633)	(-196.236,-378.417)	(-39.5388,-427.599)	(237.11,-364.752)	(442.192,-30.1232)	(214.268,400.259)	(-343.815,316.66)	(-376.406,-303.186)	(261.76,-427.451)	(491.061,171.136)	(47.457,535.585)	(-362.555,415.214)	(-489.477,266.868)	(-440.663,336.988)	(-150.927,522.402)
(65.5696,452.706)	(-361.914,296.772)	(-437.313,-198.844)	(-6.21424,-493.98)	(442.124,-250.193)	(479.833,202.925)	(254.91,465.966)	(81.6151,530.403)	(91.369,528.508)	(278.823,451.093)	(493.58,162.963)	(413.657,-292.525)	(-60.6205,-488.89)	(-455.624,-148.149)	(-327.455,332.817)	(107.967,443.534)	(401.291,199.385)	(430.848,-97.8296)	(337.145,-279.082)	(262.516,-347.674)	(266.802,-344.529)	(347.268,-266.9)	(436.356,-72.5266)	(385.037,230.645)
(289.818,346.885)	(442.758,41.3584)	(388.627,-205.201)	(292.077,-324.244)	(254.006,-353.685)	(300.218,-317.019)	(398.594,-186.125)	(439.356,72.7356)	(258.038,372.189)	(-161.828,433.275)	(-469.719,63.8471)	(-264.598,-408.985)	(255.991,-430.729)	(514.481,-16.2384)	(377.455,367.105)	(149.162,513.332)	(62.1358,533.633)	(168.1,506.819)	(401.427,339.083)	(509.313,-64.631)	(206.651,-454.886)	(-309.166,-374.63)	(-458.249,116.331)	(-115.508,446.747)
(34.4613,536.972)	(361.485,383.757)	(506.506,-81.0037)	(127.428,-480.868)	(-398.472,-271.894)	(-381.444,272.44)	(82.5825,449.53)	(411.629,175.689)	(407.321,-167.267)	(251.062,-355.695)	(126.708,-413.702)	(103.243,-419.687)	(188.246,-390.999)	(346.25,-268.166)	(443.83,18.4419)	(263.165,368.414)	(-204.245,416.108)	(-475.024,-36.1557)	(-125.643,-474.607)	(408.748,-298.979)	(473.711,217.931)	(166.186,507.514)	(-92.3945,534.002)	(-139.473,525.201)
(262.384,461.505)	(501.992,131.248)	(363.061,-350.426)	(-166.715,-460.629)	(-475.624,-18.3047)	(-209.782,413.498)	(240.584,384.238)	(440.473,64.4535)	(381.434,-217.697)	(252.428,-354.767)	(181.647,-393.952)	(208.414,-381.134)	(319.869,-297.978)	(434.149,-83.5387)	(374.244,248.57)	(11.6947,458.465)	(-412.323,225.657)	(-378.089,-300.977)	(136.983,-478.498)	(502.439,-100.525)	(396.136,345.617)	(113.929,523.401)	(-38.4744,538.914)	(18.4879,538.243)
(406.286,-302.138)	(293.261,-407.687)	(86.0789,-488.862)	(-180.436,-455.031)	(-402.56,-265.468)	(-474.69,19.4208)	(-376.803,278.53)	(-181.854,425.777)	(14.4022,458.328)	(155.022,428.217)	(228.51,391.893)	(242.262,383.131)	(199.055,408.451)	(91.7644,447.537)	(-81.1078,453.465)	(-287.086,366.691)	(-445.009,156.714)	(-460.501,-130.632)	(-302.52,-380.292)	(-42.288,-491.285)	(203.216,-456.325)	(362.097,-351.371)	(433.62,-263.829)	(445.618,-244.3)
(-439.785,169.916)	(-456.314,123.076)	(-470.555,58.4129)	(-475.594,-20.1058)	(-466.239,-105.654)	(-441.065,-189.782)	(-403.306,-264.271)	(-360.04,-323.401)	(-320.085,-364.867)	(-291.527,-389.218)	(-280.025,-398.01)	(-287.726,-392.184)	(-313.187,-371.103)	(-351.429,-333.2)	(-394.746,-277.561)	(-434.27,-205.832)	(-462.398,-123.022)	(-474.977,-37.0359)	(-472.519,43.5179)	(-459.6,111.382)	(-442.97,162.005)	(-429.332,193.381)	(-423.488,205.169)	(-427.409,197.352)
(-409.695,-89.5415)	(-403.213,101.77)	(-388.672,145.542)	(-414.122,47.6551)	(-374.475,-193.224)	(-74.536,-422.215)	(379.405,-221.057)	(265.216,366.873)	(-405.339,237.354)	(-153.632,-465.523)	(511.263,-50.8055)	(4.89702,538.949)	(-548.74,123.948)	(-463.842,-347.049)	(-380.804,-442.454)	(-531.603,-217.084)	(-429.815,349.867)	(301.508,435.274)	(364.767,-348.742)	(-404.07,-263.037)	(-179.528,426.703)	(417.46,160.397)	(228.935,-369.717)	(-224.712,-361.496)
(369.518,-343.967)	(-399.451,-270.374)	(-188.602,423.01)	(413.857,170.043)	(237.741,-364.359)	(-216.317,-366.798)	(-407.791,-98.5691)	(-405.295,93.794)	(-391.192,139.001)	(-414.819,42.1566)	(-372.756,-196.671)	(-72.629,-422.585)	(379.311,-221.212)	(267.216,365.352)	(-402.68,241.613)	(-160.8,-462.894)	(509.879,-60.8882)	(17.1641,538.327)	(-545.227,136.797)	(-470.874,-336.697)	(-387.739,-435.938)	(-533.306,-212.404)	(-429.674,350.029)	(298.442,437.516)
(379.404,-221.059)	(265.232,366.861)	(-405.319,237.387)	(-153.687,-465.504)	(511.253,-50.8824)	(4.99015,538.945)	(-548.715,124.046)	(-463.896,-346.972)	(-380.857,-442.406)	(-531.615,-217.05)	(-429.815,349.867)	(301.484,435.291)	(364.804,-348.705)	(-404.036,-263.093)	(-179.597,426.675)	(417.433,160.471)	(229.002,-369.677)	(-224.649,-361.536)	(-409.681,-89.6096)	(-403.229,101.71)	(-388.691,145.493)	(-414.128,47.6141)	(-374.462,-193.25)	(-74.5222,-422.218)
(-549.101,122.557)	(-461.358,-350.595)	(-375.829,-447)	(-528.792,-224.544)	(-434.95,343.87)	(295.934,439.325)	(368.599,-344.9)	(-402.052,-266.28)	(-181.608,425.876)	(417.203,161.108)	(228.418,-370.023)	(-226.239,-360.501)	(-410.253,-86.6891)	(-402.185,105.483)	(-386.937,149.863)	(-413.386,52.9167)	(-377.006,-187.997)	(-80.5344,-420.993)	(376.127,-226.347)	(270.032,363.182)	(-402.378,242.091)	(-158.039,-463.922)	(510.841,-54.0401)	(6.10535,538.9)
(55.119,534.617)	(-355.936,420.55)	(-485.255,273.93)	(-436.377,342.172)	(-146.568,523.498)	(359.001,386.219)	(455.334,-226.879)	(-149.187,-467.091)	(-466.23,83.1157)	(-13.1705,458.97)	(415.545,165.607)	(351.662,-261.321)	(67.5691,-426.172)	(-144.117,-402.328)	(-223.904,-362.018)	(-191.258,-381.076)	(-34.7369,-428.109)	(240.344,-362.72)	(442.412,-27.5567)	(213.278,400.815)	(-343.434,317.055)	(-377.828,-301.321)	(258.021,-429.587)	(492.895,165.233)
(-334.232,-258.969)	(33.8495,-429.507)	(431.977,-93.1774)	(117.829,440.787)	(-469.97,62.2629)	(44.9996,-493.277)	(497.126,150.557)	(-176.96,515.049)	(-567.007,-12.4171)	(-425.492,-396.347)	(-401.86,-421.988)	(-560.134,-107.486)	(-299.532,459.841)	(436.262,289.796)	(194.586,-459.808)	(-470.425,-81.8005)	(-9.12238,458.98)	(443.893,14.6637)	(119.007,-415.821)	(-293.282,-306.188)	(-416.933,-34.389)	(-396.761,123.219)	(-392.6,135.196)	(-417.646,3.42853)
(118.965,-415.832)	(-293.384,-306.086)	(-416.948,-34.1537)	(-396.662,123.52)	(-392.468,135.558)	(-417.634,3.87094)	(-334.523,-258.579)	(33.3351,-429.538)	(431.856,-93.6894)	(118.323,440.643)	(-469.896,62.7321)	(44.6023,-493.302)	(497.198,150.293)	(-176.87,515.077)	(-567.008,-12.552)	(-425.243,-396.634)	(-401.457,-422.399)	(-560.03,-108.145)	(-300.091,459.501)	(435.96,290.279)	(195.005,-459.644)	(-470.378,-82.1169)	(-9.31348,458.98)	(443.893,14.7332)
(495.854,155.142)	(-178.343,514.619)	(-566.968,-9.66982)	(-430.159,-390.902)	(-409.237,-414.31)	(-561.902,-95.3856)	(-289.304,465.905)	(441.614,281.027)	(187.076,-462.69)	(-471.226,-76.2209)	(-5.84966,458.961)	(443.905,13.6128)	(119.963,-415.567)	(-291.265,-308.18)	(-416.622,-38.8595)	(-398.58,117.581)	(-394.994,128.451)	(-417.781,-4.73747)	(-328.819,-266.073)	(43.2419,-428.847)	(434.084,-83.8448)	(108.864,443.294)	(-471.211,53.8253)	(52.0532,-492.764)
(-307.543,454.879)	(432.548,295.662)	(198.582,-458.219)	(-470.155,-83.5892)	(-8.71193,458.979)	(443.916,12.3323)	(115.172,-416.82)	(-297.031,-302.413)	(-417.295,-27.9795)	(-394.42,130.103)	(-389.833,142.569)	(-417.348,11.6512)	(-339.135,-252.255)	(25.7549,-429.912)	(430.17,-100.519)	(124.174,438.892)	(-469.137,67.4042)	(41.783,-493.477)	(497.278,149.996)	(-179.538,514.244)	(-567.045,-18.7379)	(-419.193,-403.487)	(-393.884,-429.984)	(-558.3,-118.466)
(45.5212,-493.242)	(165.145,-470.326)	(222.895,-447.667)	(219.325,-449.313)	(154.182,-473.721)	(27.6486,-494.109)	(-145.122,-468.483)	(-322.012,-363.081)	(-445.039,-179.565)	(-473.031,38.8996)	(-407.589,233.669)	(-287.881,366.095)	(-162.856,432.916)	(-67.8942,455.333)	(-19.5623,458.883)	(-22.6464,458.809)	(-76.8592,454.109)	(-176.565,427.86)	(-303.178,354.11)	(-419.117,213.48)	(-475.046,13.2746)	(-434.988,-204.211)	(-302.807,-380.051)	(-123.435,-475.246)
(-293.525,361.792)	(-69.7366,455.096)	(120.515,439.997)	(238.719,385.455)	(289.505,347.158)	(285.031,351.003)	(223.917,394.667)	(93.1371,447.223)	(-107.131,448.634)	(-328.344,331.979)	(-466.783,80.3418)	(-425.043,-225.381)	(-204.288,-444.114)	(82.9439,-489.321)	(310.719,-395.26)	(432.641,-265.34)	(474.958,-185.673)	(471.602,-193.437)	(418.817,-285.502)	(279.641,-416.632)	(35.9122,-493.788)	(-250.129,-418.489)	(-446.347,-176.043)	(-454.196,130.063)
(-406.779,235.004)	(-473.394,-57.8189)	(-342.54,-342.784)	(-72.3957,-486.981)	(201.301,-457.114)	(381.515,-331.316)	(461.603,-214.713)	(480.555,-171.867)	(458.597,-220.648)	(372.926,-340.46)	(185.315,-463.345)	(-92.1599,-483.114)	(-356.958,-326.969)	(-474.991,-36.7627)	(-396.3,251.44)	(-190.855,422.058)	(27.849,457.413)	(187.339,414.265)	(273.244,360.662)	(298.114,339.467)	(269.56,363.548)	(179.014,418.145)	(14.6019,458.318)	(-206.173,415.21)
(407.806,330.911)	(430.927,298.17)	(503.123,126.256)	(478.097,-178.071)	(208.405,-454.139)	(-218.657,-436.77)	(-470.383,-82.081)	(-346.499,313.853)	(-2.98525,458.926)	(289.837,346.869)	(422.377,145.994)	(443.505,-10.2611)	(435.297,-77.9902)	(439.378,-54.2911)	(440.89,61.0138)	(372.684,251.012)	(155.68,427.962)	(-190.596,422.168)	(-455.387,126.183)	(-381.925,-295.84)	(5.02353,-494.28)	(381.699,-331.115)	(514.882,-8.47434)	(466.245,234.633)
(152.944,-474.087)	(-139.365,-470.385)	(-393.031,-280.112)	(-474.066,27.9094)	(-356.014,303.51)	(-131.302,442.74)	(84.0835,449.218)	(229.319,391.396)	(300.928,336.866)	(314.983,323.181)	(276.775,357.838)	(173.785,420.478)	(-6.16051,458.964)	(-237.466,399.06)	(-429.73,192.548)	(-464.016,-116.073)	(-293.598,-387.577)	(-3.52706,-494.075)	(261.262,-427.738)	(418.42,-286.052)	(479.662,-174.149)	(489.353,-147.398)	(460.95,-216.018)	(361.947,-351.517)
(398.975,-311.223)	(148.416,-475.396)	(-195.312,-448.404)	(-442.895,-185.162)	(-440.597,167.938)	(-222.163,407.333)	(52.0786,454.755)	(255.889,373.738)	(361.925,266.974)	(399.907,202.295)	(398.319,205.57)	(355.562,275.764)	(241.357,383.729)	(28.4809,457.36)	(-247.324,393.329)	(-451.819,137.472)	(-429.329,-216.582)	(-164.238,-461.588)	(177.577,-466.137)	(414.167,-291.842)	(503.625,-95.2077)	(515.376,16.8152)	(515.374,11.2179)	(499.974,-110.818)
(-420.08,211.683)	(-475.626,-4.29897)	(-420.843,-233.587)	(-266.129,-407.936)	(-68.1944,-487.696)	(108.148,-485.048)	(225.304,-446.537)	(276.36,-418.694)	(265.185,-425.457)	(190.506,-461.391)	(49.7154,-492.945)	(-140.699,-469.952)	(-331.004,-354.486)	(-454.086,-153.193)	(-466.998,79.2417)	(-379.184,275.431)	(-240.393,397.392)	(-105.351,449.014)	(-8.85997,458.979)	(35.6856,456.695)	(25.7695,457.58)	(-38.289,458.114)	(-151.261,436.814)	(-292.988,362.208)
(-102.653,-480.716)	(514.972,-6.31779)	(-24.9355,539.299)	(-550.743,116.033)	(-474.168,-331.677)	(-412.143,-411.207)	(-549.909,-157.78)	(-381.574,398.905)	(352.353,392.654)	(321.165,-387.27)	(-426.888,-221.649)	(-146.294,438.38)	(424.721,138.503)	(219.25,-375.286)	(-224.588,-361.576)	(-407.443,-100.122)	(-408.136,81.6888)	(-398.596,117.527)	(-417.421,9.99383)	(-352.525,-232.369)	(-24.32,-429.028)	(405.039,-172.43)	(217.447,398.452)	(-432.274,187.116)
(417.771,159.53)	(236.364,-365.216)	(-210.135,-370.532)	(-404.195,-113.453)	(-410.177,71.7943)	(-400.416,111.587)	(-417.504,7.89653)	(-353.694,-230.51)	(-30.9221,-428.475)	(400.347,-182.519)	(230.842,390.455)	(-423.584,204.983)	(-125.474,-474.657)	(513.257,-32.5301)	(1.98271,539.056)	(-544.432,139.55)	(-483.548,-316.728)	(-417.168,-405.732)	(-548.983,-161.428)	(-391.264,389.997)	(337.984,405.824)	(338.847,-372.715)	(-415.777,-243.003)	(-168.711,430.817)
(-550.377,-155.898)	(-387.591,393.424)	(340.87,403.256)	(336.909,-374.377)	(-416.395,-241.88)	(-168.589,430.861)	(417.474,160.359)	(237.847,-364.293)	(-208.001,-371.788)	(-403.407,-116.427)	(-410.837,68.3065)	(-401.513,107.845)	(-417.637,3.77612)	(-351.442,-234.07)	(-26.7823,-428.834)	(402.034,-178.967)	(227.847,392.298)	(-424.884,202.429)	(-123.616,-475.194)	(513.318,-31.8572)	(2.89991,539.024)	(-543.66,142.171)	(-485.835,-312.922)	(-420.87,-401.608)
(-417.45,9.28254)	(-354.18,-229.731)	(-31.3147,-428.439)	(400.427,-182.353)	(230.15,390.884)	(-424.259,203.661)	(-123.388,-475.26)	(513.506,-29.7141)	(-1.36145,539.159)	(-545.417,136.131)	(-481.846,-319.516)	(-415.551,-407.509)	(-548.692,-162.553)	(-391.184,390.072)	(338.855,405.054)	(337.389,-373.966)	(-416.937,-240.89)	(-166.188,431.732)	(418.704,156.9)	(234.006,-366.666)	(-212.405,-369.178)	(-404.802,-111.098)	(-409.763,73.9016)	(-399.899,113.309)
(-463.191,-347.985)	(-433.819,-386.536)	(-563.684,-80.7885)	(-295.353,462.354)	(428.708,301.553)	(220.568,-448.744)	(-463.299,-119.214)	(-53.4325,456.933)	(440.74,62.2759)	(165.394,-400.675)	(-257.44,-338.015)	(-411.561,-79.5542)	(-407.816,83.1338)	(-403.565,100.463)	(-417.361,-26.5662)	(-320.388,-276.551)	(47.3047,-428.497)	(432.75,-89.8623)	(125.432,438.505)	(-466.392,82.311)	(11.3849,-494.336)	(507.387,104.878)	(-120.583,529.249)	(-562.632,51.6744)
(-406.581,88.5119)	(-402.197,105.441)	(-417.546,-21.9365)	(-322.886,-273.517)	(44.2677,-428.762)	(432.304,-91.7883)	(126.104,438.296)	(-466.545,81.5466)	(13.8464,-494.336)	(506.621,109.088)	(-126.516,528.053)	(-563.507,44.3122)	(-458.66,-354.384)	(-429.335,-391.874)	(-563.12,-85.758)	(-297.557,461.035)	(428.57,301.76)	(219.04,-449.443)	(-464.004,-116.128)	(-49.1988,457.314)	(441.309,57.3113)	(160.294,-402.627)	(-261.871,-334.457)	(-412.502,-73.9367)
(126.098,438.298)	(-466.531,81.6185)	(13.6844,-494.336)	(506.667,108.836)	(-126.18,528.122)	(-563.461,44.7141)	(-458.9,-354.048)	(-429.563,-391.605)	(-563.148,-85.5233)	(-297.47,461.087)	(428.558,301.779)	(219.152,-449.392)	(-463.961,-116.32)	(-49.4468,457.293)	(441.279,57.5924)	(160.576,-402.521)	(-261.633,-334.651)	(-412.454,-74.235)	(-406.647,88.2324)	(-402.269,105.187)	(-417.538,-22.1663)	(-322.767,-273.663)	(44.4044,-428.751)	(432.322,-91.7134)
(-458.865,-136.799)	(-66.2966,455.533)	(439.744,69.9926)	(168.021,-399.64)	(-258.889,-336.862)	(-412.581,-73.4388)	(-405.479,93.0539)	(-399.772,113.727)	(-417.787,-9.59674)	(-332.606,-261.136)	(25.5545,-429.92)	(426.972,-112.362)	(147.958,430.882)	(-461.28,104.909)	(-9.60114,-493.84)	(510.047,88.3663)	(-110.906,531.053)	(-562.599,51.9382)	(-456.885,-356.84)	(-420.172,-402.392)	(-560.096,-107.729)	(-319.746,446.947)	(413.255,323.659)	(241.266,-438.648)
(323.145,-294.562)	(252.904,-354.442)	(265.026,-345.842)	(351.927,-260.979)	(439.195,-55.5448)	(371.2,253.303)	(30.6989,457.167)	(-388.135,263.282)	(-416.318,-242.019)	(44.4832,-493.31)	(465.592,-206.527)	(462.288,242.896)	(226.361,481.54)	(64.9217,533.216)	(92.3232,528.313)	(293.901,440.775)	(501.913,131.585)	(386.946,-325.291)	(-107.278,-479.583)	(-467.227,-100.615)	(-291.552,363.313)	(148.803,430.57)	(415.576,165.525)	(422.841,-126.017)
(386.91,-208.271)	(442.849,40.0832)	(288.962,347.63)	(-119.081,445.892)	(-459.874,110.352)	(-302.635,-380.195)	(216.406,-450.633)	(511.014,-52.7308)	(393.612,348.661)	(157.355,510.612)	(53.2101,534.869)	(143.863,515.014)	(376.324,368.333)	(514.352,-18.338)	(251.347,-433.295)	(-270.955,-404.572)	(-468.139,73.142)	(-151.975,436.584)	(266.622,365.806)	(440.731,62.3533)	(394.181,-194.852)	(293.743,-322.795)	(247.992,-357.753)	(287.866,-327.842)
(439.872,-50.7678)	(443.743,21.9294)	(410.205,179.187)	(261.069,369.97)	(-39.5686,458.034)	(-369.115,288.182)	(-465.101,-111.13)	(-198.663,-446.829)	(220.139,-448.941)	(478.58,-176.871)	(505.443,115.205)	(443.266,278.241)	(427.253,303.74)	(481.729,197.99)	(511.336,-50.2259)	(353.533,-359.546)	(-29.896,-492.511)	(-397.732,-273.033)	(-449.425,144.543)	(-181.018,426.112)	(157.028,427.436)	(368.823,256.911)	(438.912,75.7406)	(441.958,-32.6746)
(408.131,184.133)	(378.839,241.167)	(287.694,348.726)	(99.4652,445.713)	(-173.037,429.208)	(-416.196,218.82)	(-460.094,-132.197)	(-240.307,-424.534)	(107.639,-485.147)	(380.11,-332.843)	(496.898,-122.509)	(515.372,17.6253)	(514.672,41.3557)	(510.623,-55.6513)	(442.792,-249.08)	(230.797,-443.902)	(-108.176,-479.357)	(-402.634,-265.351)	(-464.712,90.3229)	(-280.474,371.541)	(-0.187249,458.874)	(227.2,392.691)	(352.976,279.213)	(401.795,198.312)
(191.818,497.517)	(389.713,353.272)	(514.907,-7.88269)	(283.322,-414.277)	(-221.566,-435.209)	(-475.531,0.573293)	(-227.405,404.583)	(193.759,411.131)	(422.506,145.592)	(424.702,-120.062)	(344.448,-270.384)	(297.193,-319.746)	(323.328,-294.369)	(402.065,-178.902)	(441.522,55.3178)	(292.033,344.941)	(-94.9768,451.083)	(-446.115,153.761)	(-350.006,-334.77)	(137.991,-478.236)	(489.819,-145.984)	(450.236,266.028)	(243.614,472.4)	(128.895,519.441)
(-333.157,437.686)	(-508.446,231.801)	(-502.834,242.814)	(-304.486,456.795)	(194.848,496.234)	(513.065,-34.5878)	(35.9624,-493.786)	(-470.787,-79.342)	(-143.243,439.312)	(371.792,252.392)	(385.693,-210.412)	(92.2738,-422.012)	(-153.899,-398.474)	(-260.169,-335.835)	(-255.918,-339.214)	(-138.764,-404.32)	(118.261,-416.018)	(402.525,-177.919)	(345.074,289.344)	(-193.273,421.021)	(-458.838,-136.9)	(96.742,-487.147)	(515.287,24.1841)	(147.731,513.792)
(-274.659,474.08)	(-525.886,192.986)	(-554.661,98.9177)	(-474.714,290.598)	(-87.2123,534.711)	(456.1,255.122)	(299.783,-403.175)	(-374.954,-305.072)	(-318.683,340.856)	(269.195,363.83)	(424.918,-119.353)	(137.059,-410.612)	(-159.346,-396.207)	(-301.437,-297.852)	(-328.91,-265.956)	(-266.155,-330.925)	(-67.5899,-423.52)	(263.148,-347.215)	(440.622,63.2545)	(67.284,452.416)	(-454.123,130.297)	(-157.711,-464.043)	(471.757,-193.085)	(291.011,442.812)
(-338.611,-252.987)	(-412.133,60.9294)	(-344.799,227.984)	(-326.764,252.277)	(-387.72,147.93)	(-402.841,-118.512)	(-124.947,-409.092)	(368.555,-237.967)	(252.204,376.351)	(-432.005,187.699)	(-56.7537,-489.454)	(509.296,93.3849)	(-177.701,514.819)	(-563.176,-85.2784)	(-317.222,-493.508)	(-241.839,-537.961)	(-487.96,-309.329)	(-447.73,328.155)	(330.189,412.576)	(298.913,-403.786)	(-453.912,-153.753)	(-40.9751,457.941)	(443.927,8.37378)	(79.7184,-424.31)
(-124.947,-409.092)	(368.555,-237.967)	(252.204,376.351)	(-432.005,187.699)	(-56.7537,-489.454)	(509.296,93.3849)	(-177.701,514.819)	(-563.176,-85.2784)	(-317.222,-493.508)	(-241.839,-537.961)	(-487.96,-309.329)	(-447.73,328.155)	(330.189,412.576)	(298.913,-403.786)	(-453.912,-153.753)	(-40.9751,457.941)	(443.927,8.37378)	(79.7184,-424.31)	(-338.611,-252.987)	(-412.133,60.9294)	(-344.799,227.984)	(-326.764,252.277)	(-387.72,147.93)	(-402.841,-118.512)
(332.756,410.381)	(298.545,-404.043)	(-453.316,-155.649)	(-44.8927,457.661)	(443.903,13.8028)	(86.1711,-423.177)	(-334.274,-258.914)	(-413.347,53.1804)	(-349.305,221.286)	(-331.731,245.949)	(-390.548,140.703)	(-400.872,-125.454)	(-118.857,-411.03)	(371.471,-233.587)	(249.095,378.513)	(-432.807,185.955)	(-57.138,-489.399)	(509.767,90.2786)	(-171.756,516.631)	(-564.17,-76.1499)	(-326.368,-487.025)	(-252.012,-532.816)	(-492.749,-301.002)	(-443.62,333.337)
(-173.816,516.011)	(-563.883,-78.9293)	(-323.847,-488.838)	(-249.446,-534.137)	(-491.677,-302.895)	(-444.39,332.375)	(332.519,410.585)	(298.167,-404.307)	(-453.636,-154.633)	(-43.3836,457.773)	(443.919,11.9712)	(84.1616,-423.54)	(-335.561,-257.177)	(-413.021,55.3568)	(-348.108,223.093)	(-330.466,247.585)	(-389.868,142.478)	(-401.338,-123.853)	(-120.158,-410.625)	(370.929,-234.409)	(249.525,378.216)	(-432.819,185.929)	(-56.4715,-489.494)	(509.56,91.6617)
(-474.561,-43.8037)	(-423.865,204.433)	(-274.973,375.442)	(-102.467,449.614)	(36.6534,456.597)	(119.029,440.436)	(142.461,432.863)	(108.193,443.474)	(14.7023,458.312)	(-133.373,442.17)	(-306.783,351.132)	(-442.847,162.319)	(-468.592,-93.1315)	(-352.739,-331.744)	(-138.067,-470.804)	(87.9153,-488.584)	(255.968,-430.742)	(346.62,-365.874)	(370.672,-342.787)	(335.204,-375.825)	(230.516,-444.038)	(48.7097,-493.019)	(-181.732,-454.477)	(-384.111,-292.848)
(-386.533,-289.475)	(-475.188,-32.7862)	(-415.919,219.318)	(-257.158,387.283)	(-78.2815,453.898)	(62.6421,453.185)	(144.174,432.255)	(166.021,423.799)	(129.987,437.069)	(33.5484,456.904)	(-119.819,445.712)	(-300.532,356.258)	(-442.315,163.665)	(-467.594,-98.6693)	(-344.16,-341.075)	(-119.658,-476.313)	(112.05,-484.266)	(280.087,-416.349)	(367.844,-345.663)	(389.64,-322.23)	(353.262,-359.799)	(246.851,-435.719)	(59.7966,-492.084)	(-178.571,-455.82)
(-149.397,-467.018)	(259.436,-428.784)	(489.041,-148.336)	(502.812,127.651)	(446.907,271.955)	(441.62,281.018)	(495.405,156.725)	(501.545,-104.366)	(306.638,-398.266)	(-90.3178,-483.51)	(-425.934,-223.589)	(-430.827,190.226)	(-143.841,439.131)	(182.717,416.444)	(377.294,243.692)	(439.367,72.6577)	(442.732,-23.4638)	(442.219,-29.814)	(441.672,53.8575)	(392.569,216.899)	(219.676,397.164)	(-94.4291,451.185)	(-403.115,240.924)	(-449.636,-166.789)
(-362.788,-320.158)	(-465.556,86.3874)	(-233.673,401.18)	(106.523,443.917)	(341.732,293.456)	(432.088,111.108)	(443.612,-7.65203)	(441.449,-37.7431)	(443.729,22.4222)	(414.759,167.688)	(280.862,354.495)	(-2.44036,458.917)	(-336.956,323.628)	(-473.631,-55.3364)	(-252.812,-416.782)	(161.2,-471.579)	(453.45,-230.386)	(512.726,66.6123)	(459.384,248.734)	(434.954,291.881)	(479.336,204.194)	(513.934,-24.3751)	(382.766,-329.945)	(22.657,-494.235)
